,objID,class,g,i,r,u,z,Predicted Class
3620,1237648704042762462,GALAXY,17.0468,15.7684,16.19468,18.66213,15.43622,NQSO
3621,1237648704041058553,GALAXY,20.26508,19.9133,20.09419,21.25595,19.83714,NQSO
3622,1237648704042828729,QSO,23.36395,21.08907,21.64095,25.35329,20.64408,NQSO
3623,1237648704042893361,STAR,17.22425,16.60251,16.76092,18.5163,16.53323,NQSO
3624,1237648704040337568,STAR,18.62141,17.9086,18.10084,19.94742,17.791,NQSO
3625,1237648704040599667,GALAXY,18.70346,16.92896,17.40659,20.58896,16.55516,NQSO
3626,1237648704040599677,STAR,19.09171,16.80259,17.66449,21.82687,16.34221,NQSO
3627,1237648704040599675,STAR,19.13714,17.38189,17.91497,21.72709,17.06879,NQSO
3628,1237648704042041648,QSO,20.83551,20.14158,20.44357,21.51469,19.92456,NQSO
3629,1237648704042041687,STAR,21.23867,21.00639,20.98308,21.73114,20.99435,QSO
3630,1237648704041910620,GALAXY,21.48713,19.00835,19.81377,23.90444,18.48201,NQSO
3631,1237648704044073012,QSO,18.96821,19.60831,19.30041,18.83156,19.9115,NQSO
3632,1237648704042041919,GALAXY,22.03353,19.4108,20.41509,25.70885,18.89798,NQSO
3633,1237648704042042020,GALAXY,22.11561,19.57332,20.60823,23.11475,19.06234,NQSO
3634,1237648704042042093,GALAXY,22.81399,19.6635,21.14046,23.09922,19.00427,NQSO
3635,1237648704042106888,STAR,14.86317,14.4593,14.5638,15.89225,14.43118,NQSO
3636,1237648704042106890,STAR,17.41224,16.69359,16.90724,18.4983,16.58916,NQSO
3637,1237648704042106892,STAR,17.38206,16.63099,16.84175,18.81784,16.53699,NQSO
3638,1237648704042106894,STAR,15.91675,15.161,15.34813,17.54692,15.07365,NQSO
3639,1237648704042106900,STAR,18.01848,17.75479,17.82478,18.95876,17.76289,NQSO
3640,1237648704044073122,GALAXY,18.41199,17.34244,17.72808,19.76285,17.06321,NQSO
3641,1237648704044073142,GALAXY,18.4189,16.60295,17.12353,20.32358,16.20456,NQSO
3642,1237648704044073155,GALAXY,17.41535,16.07498,16.48319,19.39032,15.74547,NQSO
3643,1237648704042106937,STAR,16.35372,16.1434,16.17415,17.37727,16.16621,NQSO
3644,1237648704042106953,STAR,16.40528,15.94757,16.07107,17.33595,15.90844,NQSO
3645,1237648704042106984,STAR,18.43159,17.66452,17.89117,19.78095,17.5219,NQSO
3646,1237648704042106987,STAR,19.73376,19.10351,19.2393,21.31696,18.98391,NQSO
3647,1237648704042106990,GALAXY,18.53187,17.15938,17.58212,20.58329,16.82091,NQSO
3648,1237648704042107008,STAR,17.36632,15.92277,16.31222,19.84579,15.7071,NQSO
3649,1237648704042107014,STAR,18.22549,17.45671,17.64675,19.81569,17.33867,NQSO
3650,1237648704042107138,STAR,20.44358,19.73233,19.93085,21.37598,19.7601,NQSO
3651,1237648704042107199,STAR,20.5479,19.91173,20.00371,21.98684,19.53397,NQSO
3652,1237648704041779856,QSO,21.7143,21.5652,21.98009,23.0698,22.27548,NQSO
3653,1237648704042107365,GALAXY,21.25191,19.2223,20.0901,22.15052,18.60912,NQSO
3654,1237648704042107493,QSO,21.77426,20.87872,21.31135,23.17109,20.55885,NQSO
3655,1237648704041779599,QSO,20.44237,20.20503,20.46056,20.71025,20.05371,QSO
3656,1237648704041779539,GALAXY,20.79947,18.45495,19.05339,23.19634,17.96041,NQSO
3657,1237648704041779525,STAR,20.58628,17.00025,19.04534,23.10847,15.82798,NQSO
3658,1237648704042172501,STAR,17.69969,16.93527,17.14553,18.99594,16.82969,NQSO
3659,1237648704042172552,STAR,19.69857,18.97528,19.15533,20.82363,18.9544,NQSO
3660,1237648704044073833,GALAXY,22.1759,19.10507,20.46003,26.99697,18.25348,NQSO
3661,1237648704044138598,STAR,20.56948,19.5079,19.78866,24.86542,19.30311,NQSO
3662,1237648704044138611,GALAXY,18.74426,16.97105,17.44818,20.83605,16.61561,NQSO
3663,1237648704042172613,GALAXY,23.92824,19.6117,20.98317,24.80511,19.23456,NQSO
3664,1237648704042172617,GALAXY,18.06299,16.57758,17.01927,19.80478,16.24395,NQSO
3665,1237648704042172695,STAR,20.73227,20.08477,20.22764,21.82775,19.99855,NQSO
3666,1237648704042172807,GALAXY,22.1767,19.66922,20.62405,23.49473,19.26699,NQSO
3667,1237648704042172827,QSO,21.9418,21.74641,21.80702,22.65681,21.40156,QSO
3668,1237648704041713887,GALAXY,20.6072,18.24537,18.87915,23.72701,17.97896,NQSO
3669,1237648704042173089,GALAXY,22.23857,19.55763,20.77365,25.8192,19.08816,NQSO
3670,1237648704042237964,STAR,16.91986,16.51799,16.61963,17.83545,16.47462,NQSO
3671,1237648704042238003,STAR,18.15433,17.99777,18.0089,19.10761,18.00009,NQSO
3672,1237648704041713749,GALAXY,17.59174,16.01113,16.48701,19.38366,15.61958,NQSO
3673,1237648704044204231,GALAXY,17.61995,16.31669,16.70341,19.43121,15.9699,NQSO
3674,1237648704041713713,STAR,16.75793,15.68838,15.95191,18.53603,15.56231,NQSO
3675,1237648704042238053,STAR,19.08915,18.69505,18.79458,20.00749,18.66818,NQSO
3676,1237648704042238067,STAR,18.36891,17.72694,17.88212,19.35742,17.64198,NQSO
3677,1237648704042238228,GALAXY,21.79024,19.93832,20.88278,22.17956,19.42781,NQSO
3678,1237648704042238491,GALAXY,20.9518,18.49992,19.2039,25.64947,18.15177,NQSO
3679,1237648704044204328,STAR,20.50008,20.1291,20.30654,21.4385,19.94991,NQSO
3680,1237648704042303526,STAR,14.55907,13.9241,14.06877,16.18099,13.89105,NQSO
3681,1237648704042303536,GALAXY,20.76659,18.3958,19.03657,21.78733,18.05575,NQSO
3682,1237648704044204373,GALAXY,18.42146,17.50982,17.80821,19.65617,17.30319,NQSO
3683,1237648704042303541,STAR,16.50324,15.69422,15.88779,18.12684,15.58021,NQSO
3684,1237648704044204387,GALAXY,21.6334,19.86645,20.72482,21.93591,19.52418,NQSO
3685,1237648704044204437,GALAXY,21.82339,19.86114,20.72873,22.81941,19.56885,NQSO
3686,1237648704044204452,QSO,22.62249,21.13212,21.35132,25.14832,21.26343,NQSO
3687,1237648704042303650,STAR,19.05022,18.22593,18.46034,20.30201,18.06529,NQSO
3688,1237648704044204699,GALAXY,21.99611,19.31832,20.24279,25.09345,18.81988,NQSO
3689,1237648704044269638,STAR,17.76174,17.29053,17.40515,18.64867,17.20867,NQSO
3690,1237648704042303689,STAR,19.13453,18.29725,18.51518,20.52291,18.09307,NQSO
3691,1237648704042303704,STAR,19.76546,19.04759,19.21814,21.18176,18.96953,NQSO
3692,1237648704042303716,GALAXY,18.10642,17.08726,17.45885,19.32695,16.86709,NQSO
3693,1237648704042303811,STAR,20.45556,20.08787,20.2281,21.34538,20.0721,NQSO
3694,1237648704041517716,GALAXY,22.37066,20.19614,21.10967,24.94151,19.90954,NQSO
3695,1237648704041517430,STAR,20.27153,20.60951,20.35859,21.57599,20.7986,NQSO
3696,1237648704042303948,STAR,21.45443,21.07467,21.25438,22.64566,20.66909,NQSO
3697,1237648704041517365,GALAXY,18.73932,16.83896,17.3486,20.78006,16.45235,NQSO
3698,1237648704041517317,STAR,19.43099,19.46164,19.45559,20.54336,19.62985,NQSO
3699,1237648704041517292,STAR,19.6626,19.41866,19.43483,20.60107,19.43271,NQSO
3700,1237648704041517280,QSO,19.65375,19.76853,19.58721,19.70717,19.7191,QSO
3701,1237648704042304150,QSO,21.71205,21.4225,21.38088,23.60227,21.31464,NQSO
3702,1237648704044269748,GALAXY,17.17614,15.87438,16.2797,18.92188,15.56894,NQSO
3703,1237648704044269870,GALAXY,18.03252,17.08469,17.39809,19.43002,16.89001,NQSO
3704,1237648704042369136,STAR,17.40166,16.64432,16.85946,18.71186,16.55171,NQSO
3705,1237648704042369198,STAR,18.17204,17.40667,17.65667,19.43283,17.29923,NQSO
3706,1237648704044270049,GALAXY,22.07925,19.70889,20.58914,23.77732,19.35278,NQSO
3707,1237648704042369729,QSO,22.04143,22.12333,22.02099,22.85238,21.32452,QSO
3708,1237648704044270067,GALAXY,21.46101,19.03943,19.93538,22.8484,18.5461,NQSO
3709,1237648704042434625,STAR,19.51686,19.18663,19.29513,20.445,19.14011,NQSO
3710,1237648704042434630,STAR,16.59273,15.85062,16.05688,17.96966,15.75171,NQSO
3711,1237648704044270360,GALAXY,22.3081,19.18286,20.28404,22.99002,18.67513,NQSO
3712,1237648704042434632,STAR,16.54442,16.14738,16.26179,17.44818,16.11194,NQSO
3713,1237648704044270481,GALAXY,21.93548,19.19775,20.16035,23.61421,18.69229,NQSO
3714,1237648704044270492,GALAXY,21.62426,18.89369,19.82862,25.32122,18.48297,NQSO
3715,1237648704042434722,GALAXY,17.922,16.33595,16.77311,19.96699,15.97787,NQSO
3716,1237648704042434761,GALAXY,22.88952,19.00821,20.05312,26.05704,18.42514,NQSO
3717,1237648704042434784,STAR,17.69529,16.39278,16.74991,19.94378,16.20743,NQSO
3718,1237648704042500195,STAR,15.46185,15.11195,15.19622,16.36293,15.09597,NQSO
3719,1237648704042500222,STAR,16.9153,16.4889,16.59644,17.86907,16.46572,NQSO
3720,1237648704044335830,STAR,21.43472,20.84006,20.9339,23.24616,20.90307,NQSO
3721,1237648704042500269,STAR,19.69528,19.8709,19.72132,20.81956,19.9133,NQSO
3722,1237648704042500463,STAR,20.89667,20.55593,20.56718,21.64749,20.33172,NQSO
3723,1237648704042565638,STAR,16.64036,16.26625,16.37869,17.86063,16.23432,NQSO
3724,1237648704042565768,STAR,19.02822,18.80463,18.84696,20.03395,18.86129,NQSO
3725,1237648704042565783,GALAXY,17.05914,15.7366,16.15718,18.97898,15.38809,NQSO
3726,1237648704042565825,STAR,18.71569,17.78953,18.04792,20.39446,17.69503,NQSO
3727,1237648704042565948,STAR,20.9246,20.71359,20.65923,21.99734,20.55641,NQSO
3728,1237648704041255436,GALAXY,22.38197,19.61678,20.59864,23.78263,19.22933,NQSO
3729,1237648704042566082,GALAXY,21.98621,19.28435,20.19507,26.10216,18.80771,NQSO
3730,1237648704042566497,GALAXY,22.35281,19.38438,20.80508,22.91669,18.93847,NQSO
3731,1237648704042631176,STAR,16.00223,15.49239,15.62129,17.13221,15.47112,NQSO
3732,1237648704041255080,GALAXY,17.98396,16.35092,16.81734,20.15519,16.00377,NQSO
3733,1237648704041255052,STAR,19.95747,19.17579,19.36959,21.49958,19.15605,NQSO
3734,1237648704041255041,STAR,19.28953,18.98005,19.07885,20.36104,18.93868,NQSO
3735,1237648704042631179,STAR,16.14221,15.51407,15.66123,17.43026,15.47939,NQSO
3736,1237648704042631185,GALAXY,16.20426,15.50792,15.73517,17.54696,15.3282,NQSO
3737,1237648704042631199,STAR,16.61537,15.89616,16.07458,18.10562,15.84011,NQSO
3738,1237648704042631297,STAR,18.88283,18.15924,18.35286,20.00602,18.02989,NQSO
3739,1237648704042631325,GALAXY,17.5996,16.6827,17.02744,18.7809,16.47338,NQSO
3740,1237648704042631367,STAR,20.70605,17.9119,19.06083,23.5386,17.33913,NQSO
3741,1237648704042631474,STAR,20.66325,19.94945,20.1146,21.88283,19.83866,NQSO
3742,1237648704042631630,GALAXY,21.37679,18.82489,19.48951,25.56309,18.60546,NQSO
3743,1237648704041189900,GALAXY,22.11692,21.71558,21.7547,24.79773,21.92915,NQSO
3744,1237648704041189564,STAR,20.16735,17.8129,18.64228,22.84839,17.29381,NQSO
3745,1237648704042696734,GALAXY,18.68785,17.38706,17.90701,20.03366,17.1888,NQSO
3746,1237648704042696735,STAR,19.41782,18.78311,18.85368,20.77413,18.67752,NQSO
3747,1237648704042696816,STAR,15.78047,15.13124,15.2969,17.01767,15.07019,NQSO
3748,1237648704042696819,STAR,16.15418,14.94683,15.29996,18.19662,14.77537,NQSO
3749,1237648704042696896,GALAXY,17.84243,16.76711,17.1015,19.50299,16.51382,NQSO
3750,1237648704042696902,GALAXY,18.06957,16.98962,17.33874,19.91982,16.70889,NQSO
3751,1237648704042696913,GALAXY,17.88968,17.19492,17.47869,19.0516,17.14274,NQSO
3752,1237648704042696919,STAR,18.94212,19.05552,18.96041,20.28113,19.12,NQSO
3753,1237648704042696925,GALAXY,18.19207,17.09519,17.47857,19.65388,16.82176,NQSO
3754,1237648704042696937,STAR,21.11114,20.75554,20.74712,22.66439,20.68188,NQSO
3755,1237648704042696946,GALAXY,18.26446,17.28373,17.58831,19.87053,16.95266,NQSO
3756,1237648704042697193,QSO,21.9909,22.12127,21.84002,25.57676,22.44989,NQSO
3757,1237648704042697236,GALAXY,20.85459,18.087,18.99728,26.64174,17.6298,NQSO
3758,1237648704041124090,STAR,20.56827,19.94185,20.00003,21.95072,19.87012,NQSO
3759,1237648704041124085,STAR,21.16711,20.9495,20.86854,21.82014,20.83923,NQSO
3760,1237648704042697478,GALAXY,22.34115,19.28203,20.57421,26.37121,18.53185,NQSO
3761,1237648704042697496,STAR,23.66791,19.64603,22.32302,26.01875,18.14191,NQSO
3762,1237648704042762288,STAR,15.52142,14.80402,15.00079,16.99729,14.76426,NQSO
3763,1237648704042762299,STAR,16.69006,15.97755,16.15855,18.11755,15.91475,NQSO
3764,1237648704042762328,STAR,16.19504,15.43064,15.64491,17.67156,15.34153,NQSO
3765,1237648704042762331,STAR,16.78778,16.12693,16.29243,18.25121,16.07472,NQSO
3766,1237648704042762356,STAR,19.02879,19.51674,19.28421,19.2216,19.69794,NQSO
3767,1237648704042762539,STAR,21.39634,18.40963,19.56523,24.00085,17.74939,NQSO
3768,1237648704042762593,QSO,20.94888,20.12617,20.6243,21.75505,19.79713,NQSO
3769,1237648704042762623,STAR,20.8721,20.79008,20.82792,21.26153,20.96239,QSO
3770,1237648704042762794,QSO,22.05971,21.84155,21.99485,22.95915,21.57498,QSO
3771,1237648704042762945,QSO,21.71375,20.99781,21.33166,23.38114,20.16397,NQSO
3772,1237648704044401222,GALAXY,21.62595,19.97689,20.8991,22.2661,19.58924,NQSO
3773,1237648704042763076,GALAXY,22.21964,19.62167,20.81564,23.1694,19.26436,NQSO
3774,1237648704042763088,GALAXY,22.71437,19.68262,20.76267,22.51091,18.96658,NQSO
3775,1237648704042827802,GALAXY,18.54316,16.94515,17.40339,20.29698,16.58774,NQSO
3776,1237648704044401308,GALAXY,22.58936,19.35682,20.44857,24.69138,18.60876,NQSO
3777,1237648704042827951,QSO,19.25167,18.07217,18.49474,19.7713,17.72509,NQSO
3778,1237648704042827979,STAR,17.94698,16.67793,17.05527,20.02847,16.43908,NQSO
3779,1237648704042827983,GALAXY,17.82226,16.39663,16.8022,19.70968,16.04713,NQSO
3780,1237648704042827995,GALAXY,17.68285,16.37201,16.7863,19.28052,16.04783,NQSO
3781,1237648704040927728,GALAXY,21.17753,18.78599,19.56456,23.64604,18.29586,NQSO
3782,1237648704042828052,GALAXY,18.10335,16.69681,17.14382,20.02123,16.34879,NQSO
3783,1237648704040927575,GALAXY,21.78111,19.19929,20.00008,24.71219,18.69392,NQSO
3784,1237648704042828073,GALAXY,20.06071,17.72205,18.31831,22.20469,17.28256,NQSO
3785,1237648704042828244,GALAXY,22.75204,19.9508,21.19008,23.73028,19.25885,NQSO
3786,1237648704042828267,STAR,21.22419,20.95424,20.98844,23.01776,21.09611,NQSO
3787,1237648704042828751,GALAXY,23.47692,19.88457,20.99252,24.30302,19.2242,NQSO
3788,1237648704042893344,GALAXY,18.68315,17.22951,17.63089,20.66083,16.91155,NQSO
3789,1237648704042893351,STAR,17.02686,16.67208,16.76536,17.97511,16.64985,NQSO
3790,1237648704040862102,GALAXY,21.26188,18.71702,19.48347,24.09428,18.13298,NQSO
3791,1237648704040862092,STAR,21.30226,21.02509,21.08186,22.38002,20.48072,NQSO
3792,1237648704040861918,GALAXY,20.27305,17.85706,18.53733,22.35307,17.32949,NQSO
3793,1237648704041975873,STAR,17.34385,17.8377,17.56959,17.77725,18.0684,NQSO
3794,1237648704041975921,GALAXY,17.84526,16.22282,16.68433,19.89033,15.86228,NQSO
3795,1237648704042893436,STAR,14.66393,13.9325,14.13493,16.13418,13.86289,NQSO
3796,1237648704042893452,GALAXY,18.48222,17.00155,17.42551,20.30578,16.6274,NQSO
3797,1237648704042893456,GALAXY,18.47939,16.96585,17.39335,20.37994,16.60826,NQSO
3798,1237648704042893479,GALAXY,17.80109,16.2357,16.67874,19.96303,15.87884,NQSO
3799,1237648704042893506,GALAXY,18.58664,17.31216,17.70654,20.77295,17.07486,NQSO
3800,1237648704044401353,QSO,21.75702,21.76492,21.89678,22.73968,20.9651,QSO
3801,1237648704042893537,GALAXY,18.75343,17.11725,17.55664,20.92781,16.76177,NQSO
3802,1237648704042893540,GALAXY,18.57242,17.10972,17.53679,20.30489,16.74805,NQSO
3803,1237648704042893577,GALAXY,18.50643,16.96366,17.41457,20.49742,16.59379,NQSO
3804,1237648704042893717,QSO,21.10224,21.10878,21.08055,21.89564,20.6609,QSO
3805,1237648704042894074,STAR,21.88086,21.23095,21.53526,23.37049,21.0874,NQSO
3806,1237648704042958900,STAR,17.19283,17.51792,17.36138,18.4342,17.5976,NQSO
3807,1237648704042958918,STAR,18.23764,17.88779,17.98383,19.21733,17.8641,NQSO
3808,1237648704042958928,STAR,16.71178,15.48685,15.83312,18.91562,15.28943,NQSO
3809,1237648704040665867,GALAXY,22.50406,19.10838,20.35855,23.09532,18.64638,NQSO
3810,1237648704042958971,GALAXY,18.80893,17.24692,17.68846,20.73796,16.89901,NQSO
3811,1237648704042958985,QSO,19.12608,18.70784,18.80237,19.86807,18.45814,NQSO
3812,1237648704040665627,GALAXY,22.46698,20.11474,21.26616,25.13352,19.83289,NQSO
3813,1237648704042959005,STAR,17.96385,17.20027,17.39114,19.45804,17.06928,NQSO
3814,1237648704040665342,GALAXY,24.0806,20.21554,21.41469,24.66677,19.77468,NQSO
3815,1237648704042959016,GALAXY,17.78781,16.58092,16.94909,19.51404,16.28203,NQSO
3816,1237648704042959023,STAR,18.04407,16.53846,16.97204,20.5804,16.28002,NQSO
3817,1237648722304762625,GALAXY,21.68692,19.49419,20.42485,24.95873,19.01355,NQSO
3818,1237648722304827397,STAR,16.00369,14.79241,15.09863,18.30065,14.6282,NQSO
3819,1237648722304827403,STAR,15.61369,14.88983,15.08829,16.99947,14.81511,NQSO
3820,1237648722304827475,STAR,16.57855,15.66181,15.9074,18.35967,15.52952,NQSO
3821,1237648722304827478,STAR,15.93821,15.13459,15.36036,17.38211,15.02803,NQSO
3822,1237648722304827487,STAR,17.0486,15.99277,16.30228,18.87409,15.81769,NQSO
3823,1237648722304827523,STAR,19.83845,19.8074,19.79065,20.32005,19.86161,QSO
3824,1237648722304827533,STAR,19.46319,19.27798,19.32441,20.44149,19.24785,NQSO
3825,1237648722304827600,GALAXY,18.18908,16.9386,17.36348,19.51389,16.65354,NQSO
3826,1237648722304827608,STAR,20.19624,20.21905,20.12158,21.18734,20.27048,NQSO
3827,1237648722304827628,GALAXY,20.70336,18.26633,18.90671,22.86196,17.83782,NQSO
3828,1237648722304827637,GALAXY,22.23583,19.27135,20.44,24.22865,18.76942,NQSO
3829,1237648722304827711,STAR,21.06623,20.71429,20.81534,22.48129,20.51594,NQSO
3830,1237648722304827725,QSO,20.78707,20.70249,20.66967,21.43933,20.44772,QSO
3831,1237648722304827766,QSO,21.1555,20.66461,20.84861,21.6894,20.08987,QSO
3832,1237648722304827827,GALAXY,21.6572,18.71967,20.11319,24.84561,18.30142,NQSO
3833,1237648722304828154,GALAXY,21.9809,19.39878,20.22672,22.68235,19.02271,NQSO
3834,1237648722304828210,STAR,21.83008,21.65233,21.63491,23.22986,21.45247,NQSO
3835,1237648722304892977,STAR,16.98691,16.19896,16.42993,18.31639,16.08661,NQSO
3836,1237648722304893099,STAR,21.06105,18.88719,19.57869,23.57722,18.51361,NQSO
3837,1237648722304893223,GALAXY,20.22569,18.80788,19.58991,21.15714,18.49102,NQSO
3838,1237648722304893390,GALAXY,21.72688,19.95932,20.8858,22.73648,19.35774,NQSO
3839,1237648722304893418,QSO,21.96467,21.57069,21.81728,23.07248,21.01291,NQSO
3840,1237648722304893449,QSO,21.71909,19.47658,20.42463,22.49912,19.13783,NQSO
3841,1237648722304893631,STAR,21.47206,21.22855,21.25803,22.61182,20.87074,NQSO
3842,1237648722304958700,STAR,19.31141,18.61259,18.84586,20.51594,18.63398,NQSO
3843,1237648722304958703,STAR,19.19337,18.83222,18.94277,20.08207,18.86577,NQSO
3844,1237648722304958705,STAR,19.32891,18.97627,19.08737,20.19831,18.95944,NQSO
3845,1237648722304958729,GALAXY,19.21602,17.14488,17.71868,21.15897,16.78295,NQSO
3846,1237648722304958795,QSO,20.46428,20.46408,20.57751,20.77658,20.27303,QSO
3847,1237648722304958854,GALAXY,21.09336,19.07752,19.82727,23.50601,18.59958,NQSO
3848,1237648722304959006,GALAXY,21.50948,18.87978,19.77267,24.74385,18.41816,NQSO
3849,1237648722304959084,GALAXY,21.42265,19.76435,20.58913,22.08127,19.47937,NQSO
3850,1237648722304959090,GALAXY,22.17576,19.63694,20.55507,22.33135,19.09484,NQSO
3851,1237648722304959247,GALAXY,21.87652,19.40474,20.32748,24.3634,18.99202,NQSO
3852,1237648722304959473,GALAXY,23.09826,19.70787,20.87839,24.64113,19.25015,NQSO
3853,1237648722305024013,STAR,17.00181,16.24792,16.45317,18.49496,16.15891,NQSO
3854,1237648722305024042,STAR,17.54362,16.98353,17.14887,18.48899,16.92514,NQSO
3855,1237648722305024103,GALAXY,18.51897,17.08716,17.52389,20.4631,16.73767,NQSO
3856,1237648722305024150,STAR,18.59823,17.87795,18.07434,20.0731,17.74987,NQSO
3857,1237648722305024154,STAR,17.94509,16.87907,17.19654,19.83026,16.71924,NQSO
3858,1237648722305024157,GALAXY,17.37986,16.67254,16.93048,18.74169,16.54361,NQSO
3859,1237648722305024182,STAR,17.75722,16.5384,16.85632,19.93487,16.36621,NQSO
3860,1237648722305024410,GALAXY,22.26996,19.74988,20.6127,26.26228,19.3795,NQSO
3861,1237648722305024703,GALAXY,20.96918,18.6205,19.46024,21.87749,18.17204,NQSO
3862,1237648722305024816,GALAXY,22.55267,19.94269,20.88621,23.76602,19.21095,NQSO
3863,1237648722305089582,STAR,17.1977,16.53164,16.74754,18.2647,16.44422,NQSO
3864,1237648722305089707,STAR,19.2494,18.89669,19.00566,20.08472,18.89403,NQSO
3865,1237648722305089716,GALAXY,18.60698,17.05779,17.52612,19.98198,16.73731,NQSO
3866,1237648722305089717,STAR,21.63327,21.06896,21.21815,23.91355,21.10915,NQSO
3867,1237648722305089728,STAR,17.91287,16.70822,17.05089,19.95752,16.53418,NQSO
3868,1237648722305089752,QSO,20.062,20.25761,20.24269,20.68238,20.01647,QSO
3869,1237648722305089758,GALAXY,22.39817,20.48046,21.62005,24.95539,20.02539,NQSO
3870,1237648722305089889,QSO,21.49235,21.37451,21.42016,22.34374,20.55012,QSO
3871,1237648722305089920,QSO,20.27324,20.25632,20.33885,20.99843,19.95697,QSO
3872,1237648722305089940,QSO,21.18692,21.07806,21.07126,21.80758,20.73238,QSO
3873,1237648722305089983,GALAXY,21.73293,19.33621,20.11773,24.50102,18.87515,NQSO
3874,1237648722304958665,GALAXY,16.6217,15.50466,15.90838,17.97183,15.2516,NQSO
3875,1237648722304958483,GALAXY,17.89403,17.24844,17.51358,18.78525,17.13727,NQSO
3876,1237648722304762231,STAR,21.2337,20.81474,20.93383,22.27211,20.42008,NQSO
3877,1237648722304762227,STAR,20.32597,20.01056,20.10375,21.21596,19.8227,NQSO
3878,1237648722304762200,GALAXY,20.93661,18.68197,19.52975,21.421,18.26333,NQSO
3879,1237648722304762010,STAR,18.73085,17.85435,18.12273,20.04128,17.70039,NQSO
3880,1237648722304761998,GALAXY,17.47178,16.0987,16.52237,19.45292,15.7766,NQSO
3881,1237648722304761982,STAR,20.18075,18.10929,18.74537,22.21908,17.75709,NQSO
3882,1237648722304761875,STAR,15.76003,15.39538,15.49217,16.76315,15.38942,NQSO
3883,1237648722304697389,GALAXY,22.7372,20.02518,21.09985,23.7477,19.44285,NQSO
3884,1237648722304630996,STAR,18.1134,17.35456,17.54036,19.64317,17.25153,NQSO
3885,1237648722304630989,STAR,19.64613,19.10173,19.23167,20.46309,19.02474,NQSO
3886,1237648722304630976,GALAXY,17.58734,16.29452,16.69835,19.21263,15.9853,NQSO
3887,1237648722304630949,GALAXY,19.168,17.23334,17.76009,22.17585,16.93299,NQSO
3888,1237648722304630928,QSO,18.40398,18.03531,18.24753,18.55761,18.00436,QSO
3889,1237648722304630819,STAR,15.72536,15.11749,15.28073,16.91178,15.05426,NQSO
3890,1237648722304630815,GALAXY,17.61802,16.65294,17.06948,18.82841,16.47598,NQSO
3891,1237648722304565846,GALAXY,21.59955,19.53726,20.27983,22.84144,19.05381,NQSO
3892,1237648722304565681,GALAXY,21.41485,18.80884,19.7122,23.33354,18.3385,NQSO
3893,1237648722304565531,STAR,21.12461,20.65517,21.12602,21.88355,20.38346,QSO
3894,1237648722304565287,STAR,16.96443,16.25738,16.41146,18.53292,16.1498,NQSO
3895,1237648722304565279,GALAXY,17.06275,15.71076,16.11871,19.09394,15.34067,NQSO
3896,1237648722304565261,STAR,17.29118,17.25094,17.23454,18.59171,17.22921,NQSO
3897,1237648722304500710,GALAXY,22.35981,19.49827,20.6042,25.62229,19.20584,NQSO
3898,1237648722304500222,GALAXY,21.37725,18.90929,19.98215,22.99853,18.34612,NQSO
3899,1237648722304303397,GALAXY,17.44107,16.70982,17.02061,18.53421,16.57584,NQSO
3900,1237648722304303393,GALAXY,18.92245,17.01851,17.54713,21.13727,16.6908,NQSO
3901,1237648722304238378,QSO,21.18342,19.54957,20.24195,21.82017,19.11469,NQSO
3902,1237648722304237860,GALAXY,20.39996,18.22006,18.77388,22.70865,17.85868,NQSO
3903,1237648722304237719,GALAXY,17.34913,15.99596,16.45596,19.00265,15.64889,NQSO
3904,1237648722304106872,QSO,21.88013,21.58361,21.63501,22.35303,21.5518,QSO
3905,1237648722304106846,STAR,20.78965,20.39885,20.51509,21.59733,20.06588,NQSO
3906,1237648722304106654,GALAXY,16.72227,15.41757,15.82838,18.62088,15.07234,NQSO
3907,1237648722304106617,GALAXY,16.98076,15.64625,16.06695,18.8421,15.33173,NQSO
3908,1237648722304041219,QSO,21.11352,20.87549,20.92134,21.5296,20.52315,QSO
3909,1237648722304041037,GALAXY,18.86321,17.63959,18.05921,19.5105,17.52275,NQSO
3910,1237648722304041024,QSO,18.80718,18.45126,18.41688,19.07654,18.59285,QSO
3911,1237648722304040983,STAR,18.8261,18.42715,18.50767,19.46284,18.4369,NQSO
3912,1237648722303976301,GALAXY,23.90663,19.93428,21.18777,24.60503,19.59161,NQSO
3913,1237648722303976084,GALAXY,21.78254,19.29278,20.094,23.37622,18.76895,NQSO
3914,1237648722303976018,GALAXY,22.33706,19.72289,20.74061,23.95676,19.41931,NQSO
3915,1237648722303975887,GALAXY,21.82795,19.20355,20.31887,25.21325,18.75293,NQSO
3916,1237648722303975721,STAR,21.30971,21.07205,21.24921,22.5008,20.67149,NQSO
3917,1237648722303844764,GALAXY,21.97842,19.48325,20.44588,24.39899,19.12312,NQSO
3918,1237648722303844700,GALAXY,21.70992,19.58417,20.39001,22.84986,19.24366,NQSO
3919,1237648722303844607,QSO,21.40834,21.33597,21.47146,21.88082,20.75836,QSO
3920,1237648722303844510,QSO,18.98159,18.12372,18.48705,19.37422,18.00043,QSO
3921,1237648722303844479,GALAXY,18.52354,17.01933,17.49886,20.20296,16.70842,NQSO
3922,1237648722303844443,GALAXY,17.43698,16.70556,16.98843,18.55409,16.53374,NQSO
3923,1237648722303844440,GALAXY,18.90995,17.27837,17.73627,20.94326,16.93752,NQSO
3924,1237648722304958639,GALAXY,17.10828,16.55709,16.74372,18.12121,16.42124,NQSO
